dev,name,batch_size,_compile.compile_inner,compile_attempt_0,bytecode_tracing,get_fake_value,create_proxy,wrap_to_fake_tensor_and_record,variable_builder_call,compile_attempt_1,build_guards,gc,insert_deferred_runtime_asserts,OutputGraph.call_user_compiler,inductor_import,inductor_codecache_torch_key,_recursive_pre_grad_passes,pass.pre_grad_passes.group_batch_fusion_passes,pass.pre_grad_passes.efficient_conv_bn_eval_pass,pass.pre_grad_passes.apply_gumbel_max_trick_pass,create_aot_dispatcher_function,aot_collect_metadata,compile_fx.<locals>.fw_compiler_base,_recursive_joint_graph_passes,pass.joint_graph_passes.remove_noop_ops,pass.joint_graph_passes.constant_fold_uniform_value,pass.joint_graph_passes.pass_pattern_0,pass.joint_graph_passes.pass_pattern_1,compile_fx_inner,fx_codegen_and_compile,additional_fake_tensor_prop,_recursive_post_grad_passes,pass.post_grad_passes.reorder_for_locality,pass.post_grad_passes.remove_profiler_ops,pass.post_grad_passes.post_grad_custom_pre_pass,pass.post_grad_passes.remove_noop_ops,pass.post_grad_passes.remove_assert_ops,pass.post_grad_passes.pass_pattern_0,pass.post_grad_passes.pass_pattern_1,pass.post_grad_passes.pass_pattern_2,pass.post_grad_passes.stable_sort,pass.post_grad_passes.move_constructors_to_cuda,pass.post_grad_passes.reinplace_inplaceable_ops,pass.post_grad_passes.decompose_triton_kernel_wrapper_functional,pass.post_grad_passes.decompose_auto_functionalized,pass.post_grad_passes.decompose_scan_to_while_loop,pass.post_grad_passes.decompose_map_to_while_loop,GraphLowering.run,GraphLowering.compile_to_fn,GraphLowering.compile_to_module,GraphLowering.codegen,Scheduler.__init__,Scheduler.fused_nodes,Scheduler.codegen,PythonWrapperCodegen.generate,PyCodeCache.load_by_key_path,async_compile.precompile,async_compile.wait,TritonBundler.collect,cudagraphify.get_container,CachingAutotuner.benchmark_all_configs,AOTAutogradCache.inductor_load,TritonBundler.read_and_emit,TritonBundler.load_cached_static_autotuners,StaticAutotunerFuture.warm_precompile,compile_attempt_2,CUDAGraphNode.record
cuda,XLNetLMHeadModel,8,4.414949,4.257654,2.993443,2.008553,0.114592,0.142225,0.377574,0.041520,1.169571,0.117766,0.116388,0.012465,0.000027,0.001580,0.000035,0.070737,0.000885,0.000364,0.034958,0.003742,0.000367,0.143151,0.000584,0.023489,0.085773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,YituTechConvBert,16,3.210266,3.050690,1.718505,0.847778,0.094029,0.115441,0.350816,0.033620,1.255246,0.115940,0.114485,0.009215,0.000030,0.001349,0.000022,0.080516,0.001672,0.000679,0.067499,0.043843,0.024997,0.000367,0.148795,0.000495,0.003785,0.352254,0.100993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,YituTechConvBert,16,3.402418,3.239724,1.772187,0.872496,0.095523,0.120107,0.367043,0.035482,1.387771,0.117831,0.116237,0.009497,0.000030,0.001295,0.000021,0.085958,0.001740,0.000698,0.071422,0.046825,0.026731,0.000382,0.150965,0.000640,0.211853,0.456951,0.011862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,openai/whisper-tiny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,openai/whisper-tiny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AlbertForMaskedLM,4,1.670755,1.619478,0.958225,0.494670,0.040139,0.039815,0.105490,0.014560,0.632460,0.116346,0.114782,0.006870,0.000029,0.000656,0.000020,0.058952,0.000822,0.000306,0.051726,0.040791,0.025407,0.000355,0.045458,0.000869,0.005048,0.089457,0.005057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,6.666887,5.765324,5.188513,3.491497,0.292846,0.125600,0.435024,0.663234,0.205678,0.003682,0.117215,1.027025,0.113936,0.111936,0.017370,0.000086,0.002655,0.000075,0.075685,0.002762,0.001160,0.037291,0.010447,0.010119,0.005333,0.014538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BartForCausalLM,4,2.112273,2.006093,1.062079,0.452820,0.062375,0.094444,0.258124,0.021863,0.892250,0.115827,0.114236,0.006930,0.000031,0.000788,0.000020,0.054786,0.000616,0.000240,0.049384,0.034549,0.022269,0.000392,0.100210,0.000329,0.004842,0.020000,0.004873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BertForMaskedLM,16,2.226013,2.093897,1.134388,0.444631,0.056904,0.093078,0.287562,0.018119,0.905901,0.119904,0.118233,0.006580,0.000028,0.000713,0.000020,0.047917,0.000729,0.000304,0.018502,0.002957,0.000495,0.124183,0.000557,0.006980,0.005014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BlenderbotForCausalLM,4,3.680213,3.496092,2.149880,0.765309,0.119348,0.149947,0.445418,0.041941,1.251982,0.118827,0.117322,0.009782,0.000030,0.001436,0.000021,0.077776,0.000794,0.000288,0.069363,0.041502,0.026320,0.000387,0.171318,0.000395,0.013249,0.067690,0.009285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AlbertForMaskedLM,4,1.644657,1.590947,0.933212,0.484027,0.040258,0.037043,0.097587,0.014220,0.630295,0.118743,0.117408,0.006624,0.000027,0.000640,0.000020,0.059735,0.000860,0.000332,0.052640,0.041877,0.026254,0.000436,0.047128,0.001223,0.006014,0.090496,0.005269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AlbertForMaskedLM,4,1.612925,1.564647,0.920351,0.448138,0.042384,0.041722,0.108479,0.015221,0.615411,0.117516,0.115692,0.007120,0.000033,0.000694,0.000021,0.059893,0.000894,0.000337,0.051669,0.039899,0.024910,0.000415,0.043580,0.000424,0.004770,0.088334,0.005063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,6.887675,5.969332,5.375655,3.618274,0.298274,0.134508,0.456940,0.675248,0.209917,0.003748,0.119144,1.047948,0.114832,0.112711,0.018415,0.000090,0.002727,0.000075,0.075085,0.003128,0.001312,0.037730,0.010366,0.010063,0.012039,0.010299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AlbertForMaskedLM,4,1.597052,1.547116,0.936653,0.485530,0.040317,0.036995,0.097660,0.014251,0.583607,0.114296,0.112830,0.006442,0.000027,0.000660,0.000020,0.057008,0.000755,0.000295,0.049689,0.039139,0.025588,0.000388,0.044895,0.000813,0.004941,0.089386,0.004939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AlbertForMaskedLM,4,1.601520,1.553987,0.921924,0.449588,0.042530,0.042437,0.108229,0.015216,0.603066,0.116689,0.115291,0.006885,0.000031,0.000671,0.000021,0.058779,0.000801,0.000303,0.051538,0.040455,0.025132,0.000442,0.041801,0.000640,0.074917,0.093662,0.004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,6.844935,5.875642,5.292799,3.558940,0.296693,0.130650,0.450604,0.724370,0.210513,0.004425,0.118370,1.088693,0.118934,0.117159,0.018072,0.000097,0.002691,0.000075,0.078824,0.002885,0.001211,0.037757,0.010132,0.009889,0.005646,0.010354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,AllenaiLongformerBase,4,7.432947,6.379306,5.936567,3.750994,0.300319,0.156295,0.515283,0.747836,0.204761,0.003886,0.119111,1.030261,0.114560,0.112901,0.019053,0.000088,0.002671,0.000077,0.075491,0.002724,0.001111,0.037087,0.009816,0.009600,0.005546,0.065987,0.016217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BartForCausalLM,4,2.129946,2.020949,1.066505,0.455980,0.062305,0.089862,0.253501,0.022890,0.900649,0.127468,0.125925,0.007033,0.000045,0.000776,0.000020,0.057208,0.000674,0.000267,0.051200,0.035398,0.023543,0.000437,0.101959,0.000265,0.006072,0.020379,0.004890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BartForCausalLM,4,1.987869,1.878384,0.974490,0.390069,0.060204,0.085686,0.241548,0.022969,0.850170,0.114097,0.112732,0.006475,0.000033,0.000797,0.000020,0.055201,0.000545,0.000212,0.050279,0.035409,0.022769,0.000510,0.101822,0.000301,0.005528,0.020246,0.005043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BertForMaskedLM,16,2.159620,2.034280,1.091922,0.429634,0.055367,0.087993,0.273840,0.018577,0.890363,0.116669,0.115359,0.006135,0.000026,0.000705,0.000020,0.046006,0.000785,0.000315,0.018518,0.002940,0.000379,0.119201,0.000406,0.004829,0.005043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BertForMaskedLM,16,2.092655,1.967468,1.044448,0.386194,0.053891,0.089922,0.274690,0.019627,0.869726,0.115677,0.114304,0.006287,0.000030,0.000731,0.000020,0.048205,0.000683,0.000277,0.019559,0.002863,0.000646,0.118808,0.000494,0.004952,0.007473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BlenderbotForCausalLM,4,3.654485,3.470346,2.128096,0.759510,0.118414,0.156946,0.433508,0.041911,1.247539,0.116741,0.115286,0.011699,0.000031,0.001421,0.000020,0.077634,0.000822,0.000301,0.068940,0.041030,0.025500,0.000391,0.171503,0.000346,0.015088,0.070345,0.013016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,BlenderbotForCausalLM,4,3.494314,3.312855,1.995813,0.653753,0.114375,0.150445,0.422415,0.042188,1.222996,0.115373,0.113723,0.009938,0.000028,0.001450,0.000022,0.080817,0.000904,0.000305,0.072821,0.047022,0.028641,0.000389,0.167931,0.000539,0.005709,0.110590,0.009515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DebertaV2ForMaskedLM,2,3.997940,3.777526,2.431711,1.195322,0.164286,0.151103,0.455058,0.054233,1.227549,0.112697,0.111254,0.014054,0.000028,0.002042,0.000021,0.083976,0.000854,0.000341,0.075776,0.043730,0.026511,0.000431,0.199135,0.000316,0.005952,0.062968,0.010104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DebertaV2ForMaskedLM,2,4.070201,3.852697,2.507631,1.236210,0.169430,0.152564,0.465111,0.057151,1.223018,0.115174,0.113523,0.015599,0.000034,0.002155,0.000024,0.077081,0.000889,0.000358,0.068785,0.034434,0.021639,0.000355,0.196437,0.000135,0.005188,0.019601,0.009793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DistilBertForMaskedLM,128,1.533181,1.457890,0.681771,0.301485,0.027159,0.062185,0.170123,0.010475,0.744169,0.119904,0.118393,0.005428,0.000027,0.000423,0.000020,0.052703,0.000736,0.000292,0.047441,0.036019,0.022799,0.000539,0.070946,0.000527,0.005151,0.026350,0.003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DistilBertForMaskedLM,128,1.428143,1.363251,0.628984,0.263968,0.026000,0.061011,0.163502,0.011685,0.701843,0.115266,0.113862,0.004886,0.000025,0.000450,0.000020,0.051412,0.000705,0.000279,0.046030,0.035646,0.023162,0.000350,0.061084,0.000458,0.070095,0.029224,0.002951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DistillGPT2,16,3.723091,2.068082,2.828392,1.056307,0.149990,0.110969,0.384130,1.519859,0.116141,0.002451,0.018460,0.702153,0.115272,0.113965,0.006750,0.000047,0.000675,0.000040,0.050024,0.001011,0.000394,0.043444,0.033392,0.021077,0.000438,0.004231,0.021321,0.003140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,DistillGPT2,16,2.757412,1.865175,1.651417,0.566804,0.058906,0.114146,0.583589,0.670837,0.198761,0.007629,0.024433,0.772310,0.117360,0.115480,0.008972,0.000133,0.000936,0.000113,0.053201,0.001968,0.000775,0.020798,0.006190,0.001049,0.004818,0.005303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,ElectraForCausalLM,32,2.511028,2.376847,1.440848,0.688252,0.071928,0.095371,0.301706,0.022196,0.877618,0.115031,0.113443,0.007073,0.000030,0.000832,0.000021,0.051110,0.000929,0.000379,0.018928,0.003117,0.000518,0.126086,0.000936,0.004939,0.004885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,ElectraForCausalLM,32,2.324460,2.196556,1.267695,0.561664,0.068076,0.092051,0.283276,0.022839,0.871981,0.116615,0.114905,0.006721,0.000028,0.000852,0.000021,0.046163,0.000779,0.000314,0.017551,0.002703,0.000513,0.120462,0.000474,0.005153,0.004699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,GPT2ForSequenceClassification,4,4.346564,4.115495,2.680749,1.068303,0.192035,0.119279,0.404480,0.067697,1.310647,0.115142,0.113562,0.013119,0.000050,0.002011,0.000043,0.072370,0.001463,0.000582,0.061165,0.037327,0.021321,0.005369,0.212662,0.000912,0.004566,0.039169,0.004116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,GPT2ForSequenceClassification,4,3.072544,2.280342,1.873174,0.690837,0.097387,0.288288,0.509901,0.578975,0.195065,0.003519,0.037470,0.858150,0.115338,0.113603,0.010296,0.000120,0.001309,0.000095,0.056037,0.001676,0.000661,0.023012,0.005782,0.002761,0.004853,0.028073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,GoogleFnet,16,1.602960,1.504231,0.761064,0.304879,0.035388,0.062911,0.195086,0.011381,0.706419,0.114709,0.113049,0.005863,0.000028,0.000521,0.000019,0.046683,0.000938,0.000393,0.016156,0.003396,0.000477,0.092902,0.000153,0.006447,0.003942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,GoogleFnet,16,1.595064,1.504679,0.749525,0.292111,0.033686,0.064796,0.197693,0.012233,0.718267,0.117309,0.115854,0.008215,0.000032,0.000546,0.000021,0.042657,0.000881,0.000362,0.015176,0.003178,0.000437,0.085692,0.000076,0.006160,0.003934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,LayoutLMForMaskedLM,16,2.487156,2.352790,1.379853,0.673173,0.076093,0.092231,0.281518,0.024453,0.913658,0.118354,0.116843,0.007319,0.000028,0.000922,0.000020,0.051004,0.001110,0.000468,0.022418,0.003908,0.000386,0.126927,0.000486,0.005178,0.005559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,LayoutLMForMaskedLM,16,2.359443,2.229607,1.290098,0.580063,0.075991,0.092298,0.282921,0.025353,0.879192,0.115390,0.113576,0.007376,0.000027,0.000945,0.000021,0.051019,0.001083,0.000429,0.020564,0.003616,0.000379,0.122634,0.000316,0.004960,0.005214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,4.457170,4.218736,2.663428,0.974216,0.162865,0.491261,0.833444,0.054834,1.431283,0.115643,0.113938,0.013034,0.000030,0.001978,0.000021,0.071170,0.000749,0.000301,0.040709,0.003157,0.000493,0.221315,0.000319,0.029442,0.013049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,M2M100ForConditionalGeneration,16,4.116094,3.873497,2.347496,1.018499,0.157841,0.186419,0.507941,0.055617,1.401458,0.115729,0.114351,0.011918,0.000028,0.001998,0.000021,0.071092,0.000698,0.000279,0.038817,0.002998,0.000467,0.224500,0.000531,0.018564,0.012995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MBartForCausalLM,4,2.056655,1.953926,1.026458,0.442081,0.060858,0.090843,0.245319,0.021656,0.876801,0.116221,0.114838,0.006478,0.000027,0.000765,0.000021,0.055364,0.000632,0.000249,0.049607,0.034382,0.021589,0.000332,0.097057,0.000334,0.004844,0.021687,0.004798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MBartForCausalLM,4,1.977892,1.878373,0.972866,0.388382,0.060572,0.092458,0.245460,0.022736,0.853703,0.114900,0.113522,0.006747,0.000028,0.000818,0.000020,0.055825,0.000570,0.000220,0.049909,0.035049,0.023446,0.000328,0.093941,0.000284,0.004841,0.021763,0.004679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,4.039402,3.844184,2.817218,1.317549,0.141870,0.100386,0.357214,0.042244,0.938034,0.114412,0.112695,0.013874,0.000030,0.001947,0.000022,0.092112,0.001453,0.000534,0.076713,0.005762,0.047227,0.000380,0.178308,0.000405,0.004435,0.048228,0.009741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MT5ForConditionalGeneration,16,3.642178,3.466545,2.466905,1.310209,0.136948,0.094732,0.337104,0.041863,0.914813,0.116540,0.115127,0.013213,0.000031,0.001876,0.000023,0.083641,0.001368,0.000514,0.070166,0.005339,0.042166,0.000315,0.162943,0.000208,0.004219,0.047973,0.009248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,4.005256,3.789863,2.485894,1.058219,0.129164,0.141938,0.468464,0.039090,1.206107,0.115648,0.114140,0.009838,0.000026,0.001514,0.000022,0.057186,0.000569,0.000235,0.026589,0.002471,0.000394,0.203159,0.000345,0.004673,0.008468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MegatronBertForCausalLM,4,4.001132,3.786764,2.477641,0.914839,0.130059,0.149844,0.486877,0.041484,1.207474,0.115060,0.113452,0.010362,0.000027,0.001533,0.000021,0.059326,0.000639,0.000261,0.029186,0.002692,0.000455,0.201319,0.000323,0.005024,0.008577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,7.929628,7.466781,4.341209,1.684902,0.231849,0.371759,1.438928,0.083488,2.870203,0.115521,0.113951,0.019089,0.000037,0.003093,0.000024,0.112073,0.001344,0.000544,0.096803,0.036359,0.035509,0.022234,0.435759,0.000306,0.005349,0.082215,0.024312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,MobileBertForMaskedLM,128,7.338612,6.900760,3.919995,1.415212,0.228124,0.362277,1.095507,0.082128,2.734199,0.114664,0.113261,0.018750,0.000028,0.003103,0.000022,0.108635,0.001294,0.000515,0.093997,0.032678,0.031957,0.019878,0.411527,0.000146,0.005164,0.082683,0.019723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,OPTForCausalLM,2,2.153498,2.043429,1.097368,0.479934,0.074862,0.086136,0.241859,0.024237,0.892814,0.116522,0.115249,0.007315,0.000027,0.000834,0.000019,0.062573,0.000645,0.000229,0.056553,0.002357,0.038472,0.000317,0.102076,0.000583,0.204291,0.067539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,OPTForCausalLM,2,2.099997,1.986213,1.082971,0.447385,0.073944,0.090328,0.254416,0.025917,0.846335,0.112462,0.110789,0.007987,0.000030,0.000885,0.000020,0.062423,0.000691,0.000252,0.056195,0.002529,0.037641,0.000335,0.103866,0.000766,0.005122,0.005742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,1.477462,1.404428,0.679767,0.303365,0.033648,0.059901,0.164229,0.012767,0.691276,0.118201,0.116524,0.005430,0.000030,0.000450,0.000020,0.048577,0.000638,0.000242,0.044212,0.033855,0.021908,0.000461,0.069042,0.000241,0.005609,0.022108,0.003298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,PLBartForCausalLM,8,1.384062,1.313271,0.626440,0.263686,0.032995,0.059734,0.158481,0.013353,0.652558,0.114567,0.113158,0.005284,0.000030,0.000491,0.000021,0.048355,0.000588,0.000205,0.043628,0.033775,0.022015,0.000415,0.066326,0.000192,0.005568,0.021862,0.003166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,2.069855,1.961165,1.053204,0.452596,0.065169,0.089348,0.250821,0.022168,0.855237,0.112861,0.111211,0.006790,0.000028,0.000760,0.000021,0.057280,0.000817,0.000303,0.050788,0.035049,0.021762,0.000361,0.101431,0.000428,0.005320,0.019714,0.004708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,PegasusForCausalLM,32,1.986428,1.882355,1.004538,0.399152,0.061063,0.097529,0.258098,0.023420,0.824704,0.115254,0.113734,0.007014,0.000029,0.000808,0.000022,0.058322,0.000754,0.000291,0.051803,0.035837,0.022257,0.000434,0.098107,0.000322,0.005209,0.019794,0.005077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,2.575253,2.152430,1.195453,0.478810,0.057424,0.095579,0.301162,0.018483,0.902718,0.116914,0.115360,0.006997,0.000029,0.000731,0.000020,0.048776,0.000815,0.000327,0.019530,0.003306,0.000472,0.416005,0.000165,0.005456,0.005029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,RobertaForCausalLM,16,2.151277,2.021867,1.133722,0.432079,0.057007,0.095639,0.293577,0.019760,0.832826,0.114436,0.112718,0.008290,0.000028,0.000774,0.000022,0.048046,0.000746,0.000297,0.018918,0.003060,0.000476,0.121218,0.000125,0.005313,0.005108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,3.098774,2.956188,1.841704,0.953367,0.099222,0.072667,0.261756,0.029936,1.051435,0.116952,0.115357,0.010449,0.000034,0.001362,0.000022,0.294641,0.001543,0.000581,0.076895,0.012128,0.044910,0.003657,0.000361,0.132855,0.000521,0.003681,0.133633,0.014366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuda,T5ForConditionalGeneration,4,2.925680,2.788082,1.706741,0.823713,0.098306,0.074279,0.260303,0.029931,1.017951,0.116235,0.114802,0.010315,0.000030,0.001326,0.000025,0.285372,0.001260,0.000483,0.274283,0.213205,0.043371,0.003704,0.000346,0.128089,0.000278,0.003626,0.135890,0.014874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
